,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_max_0,emg_max_1,emg_max_2,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,503.73333333333335,514.9333333333333,503.6333333333333,501.0,508.0,500.0,501.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,508.0,522.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,517.0,517.0,517.0,517.0,517.0,508.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,503.0,508.0,522.0,508.0,500,500,500,10.0,17.0,10.0
0,506.1,511.0,502.7,505.0,494.0,500.0,505.0,505.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,494.0,494.0,494.0,494.0,500.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,510.0,517.0,509.0,500,500,500,9.0,28.0,9.0
0,508.8333333333333,500.2,506.6333333333333,508.0,474.0,503.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,511.0,511.0,517.0,517.0,517.0,517.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,474.0,474.0,474.0,474.0,474.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,511.0,517.0,514.0,500,500,500,6.0,43.0,14.0
0,510.3333333333333,483.5,511.4,508.0,474.0,508.0,510.0,510.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,508.0,508.0,494.0,494.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,485.0,485.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,508.0,508.0,511.0,494.0,514.0,500,500,500,3.0,43.0,11.0
0,509.6666666666667,480.3333333333333,509.3333333333333,508.0,482.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,510.0,485.0,508.0,500,500,500,3.0,11.0,8.0
0,509.2,484.0,506.0,508.0,482.0,502.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,491.0,491.0,491.0,491.0,491.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,502.0,502.0,502.0,502.0,502.0,510.0,491.0,506.0,500,500,500,2.0,9.0,6.0
0,509.5,492.5,502.9,508.0,491.0,501.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,511.0,505.0,502.0,500,500,500,3.0,23.0,5.0
0,511.0,507.8,501.5,511.0,505.0,501.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,505.0,505.0,505.0,505.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,511.0,511.0,502.0,500,500,500,0.0,6.0,1.0
0,510.3333333333333,509.1333333333333,503.6,508.0,503.0,502.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,511.0,511.0,513.0,500,500,500,3.0,8.0,11.0
0,509.3333333333333,506.3,510.1,508.0,503.0,503.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,511.0,506.0,519.0,500,500,500,3.0,8.0,17.0
0,511.7,506.3666666666667,516.8,511.0,506.0,514.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,513.0,507.0,519.0,500,500,500,5.0,2.0,6.0
0,511.4,501.1666666666667,510.56666666666666,510.0,494.0,506.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,494.0,494.0,494.0,494.0,494.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,507.0,514.0,500,500,500,3.0,13.0,8.0
0,510.4,499.5,508.73333333333335,510.0,497.0,506.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,510.0,507.0,511.0,500,500,500,3.0,13.0,8.0
0,509.8333333333333,506.8333333333333,510.5,509.0,507.0,511.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0,518.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,514.0,510.0,518.0,514.0,500,500,500,1.0,21.0,8.0
0,509.4,515.4666666666667,513.7333333333333,509.0,507.0,511.0,510.0,510.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,507.0,507.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,511.0,511.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,510.0,526.0,518.0,500,500,500,1.0,19.0,7.0
0,508.0,526.6666666666666,515.6666666666666,506.0,526.0,513.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,509.0,532.0,518.0,500,500,500,3.0,14.0,5.0
0,507.2,533.2,515.9333333333333,506.0,526.0,513.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,526.0,526.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,559.0,559.0,559.0,559.0,559.0,559.0,518.0,518.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,520.0,520.0,520.0,520.0,520.0,520.0,509.0,559.0,520.0,500,500,500,3.0,33.0,7.0
0,506.03333333333336,549.0,517.5666666666667,506.0,532.0,513.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,532.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,556.0,556.0,556.0,556.0,513.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,524.0,524.0,524.0,524.0,507.0,559.0,524.0,500,500,500,1.0,27.0,11.0
0,506.73333333333335,556.2,522.0666666666667,506.0,541.0,519.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,559.0,559.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,541.0,541.0,541.0,520.0,520.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,519.0,519.0,519.0,509.0,559.0,524.0,500,500,500,3.0,18.0,5.0
0,507.8666666666667,539.1,519.2333333333333,507.0,532.0,518.0,509.0,509.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,541.0,541.0,541.0,541.0,541.0,541.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,519.0,519.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,509.0,541.0,519.0,500,500,500,2.0,24.0,6.0
0,507.1333333333333,526.2666666666667,516.4,507.0,514.0,514.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,525.0,525.0,525.0,525.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,508.0,532.0,518.0,500,500,500,1.0,18.0,4.0
0,506.8,518.8333333333334,514.2666666666667,505.0,509.0,510.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,505.0,505.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,510.0,510.0,508.0,525.0,514.0,500,500,500,3.0,23.0,8.0
0,505.0,513.5,510.0,505.0,509.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,505.0,518.0,510.0,500,500,500,0.0,9.0,0.0
0,508.1,527.3333333333334,506.8333333333333,508.0,523.0,503.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,503.0,503.0,503.0,503.0,511.0,528.0,507.0,500,500,500,6.0,10.0,7.0
0,511.0,515.0666666666667,503.0,511.0,506.0,503.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,523.0,523.0,523.0,523.0,523.0,523.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,511.0,523.0,503.0,500,500,500,0.0,17.0,0.0
0,511.26666666666665,509.73333333333335,503.8,511.0,505.0,501.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,522.0,510.0,500,500,500,1.0,17.0,9.0
0,511.93333333333334,514.8666666666667,510.8,512.0,504.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,512.0,522.0,513.0,500,500,500,1.0,18.0,12.0
0,511.5,503.3,510.5,511.0,501.0,508.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,504.0,504.0,504.0,504.0,504.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,513.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,512.0,507.0,513.0,500,500,500,1.0,6.0,5.0
0,511.0,505.4,508.0,511.0,507.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,507.0,508.0,500,500,500,0.0,6.0,0.0
0,509.3666666666667,505.6333333333333,509.3333333333333,508.0,500.0,510.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,510.0,500,500,500,3.0,9.0,2.0
0,508.1,496.96666666666664,510.2,507.0,493.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,493.0,493.0,493.0,493.0,493.0,493.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,508.0,508.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,499.0,512.0,500,500,500,2.0,7.0,4.0
0,506.06666666666666,516.7,517.3,505.0,508.0,517.0,507.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,508.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,518.0,518.0,518.0,518.0,518.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,507.0,526.0,518.0,500,500,500,4.0,27.0,6.0
0,504.1333333333333,527.5333333333333,516.9,501.0,526.0,516.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,501.0,501.0,501.0,501.0,501.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,549.0,549.0,549.0,549.0,549.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,520.0,520.0,520.0,520.0,520.0,505.0,549.0,520.0,500,500,500,4.0,23.0,4.0
0,499.96666666666664,535.7,528.9666666666667,496.0,529.0,524.0,505.0,505.0,505.0,505.0,505.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,540.0,540.0,540.0,540.0,540.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,524.0,524.0,524.0,524.0,524.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,505.0,540.0,535.0,500,500,500,9.0,20.0,15.0
0,495.3333333333333,524.8,528.5,492.0,516.0,523.0,496.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,529.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,535.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,499.0,529.0,535.0,500,500,500,7.0,13.0,12.0
0,502.3333333333333,494.26666666666665,533.0,499.0,470.0,523.0,499.0,499.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,516.0,516.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,523.0,523.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,505.0,516.0,541.0,500,500,500,6.0,46.0,18.0
0,502.73333333333335,469.4,537.4,501.0,469.0,535.0,505.0,505.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,470.0,470.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,541.0,541.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,505.0,470.0,541.0,500,500,500,4.0,1.0,6.0
0,498.46666666666664,472.03333333333336,535.6,497.0,469.0,530.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,498.0,482.0,549.0,500,500,500,4.0,13.0,19.0
0,499.1,495.03333333333336,545.7666666666667,497.0,482.0,545.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,503.0,525.0,549.0,500,500,500,6.0,56.0,19.0
0,511.56666666666666,531.8666666666667,531.3,503.0,525.0,504.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,516.0,516.0,516.0,516.0,516.0,516.0,540.0,540.0,540.0,540.0,540.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,554.0,554.0,554.0,554.0,554.0,554.0,540.0,540.0,540.0,540.0,540.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,510.0,510.0,510.0,510.0,510.0,510.0,504.0,504.0,504.0,504.0,504.0,540.0,554.0,545.0,500,500,500,43.0,72.0,45.0
0,540.3666666666667,535.9666666666667,500.7,540.0,529.0,495.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,541.0,540.0,504.0,500,500,500,1.0,11.0,9.0
0,535.8333333333334,524.6,492.0,527.0,516.0,486.0,541.0,541.0,541.0,541.0,541.0,541.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,529.0,529.0,529.0,529.0,529.0,529.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,495.0,495.0,495.0,495.0,495.0,495.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,541.0,529.0,495.0,500,500,500,14.0,24.0,18.0
0,521.6333333333333,510.9,492.5,520.0,499.0,489.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,499.0,499.0,499.0,499.0,499.0,499.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,489.0,489.0,489.0,489.0,489.0,489.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,520.0,516.0,498.0,500,500,500,7.0,17.0,12.0
0,518.9,513.3,491.8666666666667,516.0,508.0,478.0,520.0,520.0,520.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,523.0,523.0,523.0,523.0,523.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,519.0,498.0,498.0,498.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,478.0,478.0,478.0,478.0,478.0,523.0,519.0,498.0,500,500,500,7.0,11.0,20.0
