,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_min_0,emg_min_1,emg_min_2,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2
0,6.0,16.0,23.0,501.0,525.0,501.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,495.0,509.0,495.0,500,500,500,497.06666666666666,517.2666666666667,503.5
0,8.0,12.0,11.0,509.0,509.0,512.0,501.0,501.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,504.0,504.0,504.0,504.0,504.0,501.0,501.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,504.0,504.0,504.0,504.0,504.0,501.0,497.0,501.0,500,500,500,504.5,502.96666666666664,506.26666666666665
0,8.0,20.0,8.0,514.0,517.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,509.0,504.0,504.0,500,500,500,509.2,504.73333333333335,507.53333333333336
0,9.0,21.0,8.0,523.0,507.0,510.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,523.0,507.0,510.0,500,500,500,520.9,511.43333333333334,509.53333333333336
0,5.0,20.0,9.0,526.0,505.0,511.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,525.0,498.0,508.0,500,500,500,523.8333333333334,497.1666666666667,512.5
0,1.0,15.0,10.0,526.0,498.0,518.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,490.0,490.0,490.0,490.0,490.0,490.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,518.0,518.0,518.0,518.0,518.0,518.0,526.0,490.0,508.0,500,500,500,525.9666666666667,496.6333333333333,510.1
0,2.0,22.0,15.0,528.0,490.0,518.0,526.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,490.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,518.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,526.0,468.0,503.0,500,500,500,527.2666666666667,476.06666666666666,508.5
0,5.0,40.0,12.0,528.0,508.0,515.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,523.0,523.0,523.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,498.0,498.0,498.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,503.0,503.0,503.0,523.0,468.0,503.0,500,500,500,527.0666666666667,482.0,506.6
0,8.0,40.0,12.0,523.0,503.0,506.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,520.0,520.0,520.0,520.0,520.0,520.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,520.0,498.0,503.0,500,500,500,523.4666666666667,501.0,507.2
0,6.0,33.0,20.0,520.0,531.0,523.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,517.0,517.0,517.0,517.0,517.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,531.0,531.0,531.0,531.0,531.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,523.0,523.0,523.0,523.0,523.0,517.0,503.0,506.0,500,500,500,520.3,504.8,507.1
0,2.0,25.0,7.0,517.0,531.0,523.0,517.0,517.0,517.0,517.0,517.0,517.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,531.0,531.0,531.0,531.0,531.0,531.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,523.0,523.0,523.0,523.0,523.0,523.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,515.0,506.0,516.0,500,500,500,516.2,521.0,520.2
0,14.0,29.0,10.0,506.0,525.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,501.0,496.0,506.0,500,500,500,507.3666666666667,506.73333333333335,509.53333333333336
0,5.0,14.0,8.0,501.0,525.0,516.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,496.0,511.0,508.0,500,500,500,500.0,522.2,509.6
0,10.0,14.0,9.0,496.0,516.0,517.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,491.0,491.0,491.0,491.0,491.0,491.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,517.0,517.0,517.0,517.0,517.0,517.0,491.0,511.0,516.0,500,500,500,496.0,514.1666666666666,514.8333333333334
0,6.0,10.0,3.0,491.0,521.0,517.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,490.0,516.0,514.0,500,500,500,491.23333333333335,516.8333333333334,516.1
0,3.0,12.0,33.0,493.0,521.0,514.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,490.0,509.0,481.0,500,500,500,490.9,517.4,504.1
0,2.0,20.0,16.0,495.0,529.0,497.0,493.0,493.0,493.0,493.0,493.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,509.0,509.0,509.0,509.0,509.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,481.0,481.0,481.0,481.0,481.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,493.0,509.0,481.0,500,500,500,494.0,519.0,489.0
0,8.0,14.0,17.0,503.0,529.0,514.0,495.0,495.0,495.0,495.0,495.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,503.0,503.0,529.0,529.0,529.0,529.0,529.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,515.0,515.0,515.0,515.0,515.0,497.0,497.0,497.0,497.0,497.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,509.0,495.0,515.0,497.0,500,500,500,497.6666666666667,523.6666666666666,504.6666666666667
0,4.0,21.0,12.0,507.0,515.0,509.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,503.0,494.0,497.0,500,500,500,504.6,506.6,504.2
0,6.0,37.0,13.0,513.0,531.0,510.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,531.0,531.0,531.0,531.0,531.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,512.0,512.0,505.0,500,500,500,512.1666666666666,520.3,506.96666666666664
0,7.0,7.0,11.0,519.0,519.0,516.0,517.0,517.0,517.0,517.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,508.0,508.0,508.0,516.0,516.0,516.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,517.0,514.0,513.0,500,500,500,516.7666666666667,515.8666666666667,512.3
0,2.0,11.0,6.0,521.0,516.0,508.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,521.0,521.0,521.0,521.0,521.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,516.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,519.0,508.0,507.0,500,500,500,519.3333333333334,510.8,508.5
0,3.0,4.0,4.0,524.0,520.0,511.0,521.0,521.0,521.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,516.0,516.0,516.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,521.0,516.0,507.0,500,500,500,522.7,518.2666666666667,509.26666666666665
0,4.0,14.0,24.0,523.0,520.0,535.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,520.0,506.0,511.0,500,500,500,522.1333333333333,516.2666666666667,520.6
0,5.0,17.0,15.0,520.0,520.0,535.0,520.0,520.0,520.0,520.0,520.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,520.0,520.0,520.0,520.0,520.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,535.0,535.0,535.0,535.0,535.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,515.0,503.0,520.0,500,500,500,517.6666666666666,512.0666666666667,528.0
0,5.0,30.0,13.0,512.0,533.0,528.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,510.0,510.0,515.0,500,500,500,512.4,514.5666666666667,521.4333333333333
0,13.0,23.0,31.0,512.0,522.0,528.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,499.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,513.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,497.0,499.0,510.0,497.0,500,500,500,508.56666666666666,515.2666666666667,523.2333333333333
0,10.0,9.0,22.0,499.0,520.0,498.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,494.0,494.0,494.0,494.0,494.0,494.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,520.0,520.0,520.0,520.0,520.0,520.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,498.0,498.0,498.0,498.0,498.0,498.0,494.0,513.0,497.0,500,500,500,498.8333333333333,515.9,500.8666666666667
0,10.0,10.0,3.0,499.0,523.0,498.0,499.0,499.0,499.0,499.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,489.0,489.0,489.0,489.0,513.0,513.0,513.0,513.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,497.0,497.0,497.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,495.0,495.0,495.0,495.0,489.0,513.0,495.0,500,500,500,496.1666666666667,516.7,497.3
0,3.0,5.0,26.0,492.0,528.0,521.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,489.0,523.0,495.0,500,500,500,490.1,524.8333333333334,504.53333333333336
0,4.0,11.0,33.0,496.0,519.0,510.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,492.0,517.0,488.0,500,500,500,493.06666666666666,521.4666666666667,507.8
0,10.0,18.0,15.0,506.0,535.0,503.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,523.0,523.0,523.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,503.0,503.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,501.0,523.0,502.0,500,500,500,502.5,528.0,498.96666666666664
0,7.0,28.0,13.0,513.0,535.0,515.0,506.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,535.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,502.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,506.0,507.0,502.0,500,500,500,508.46666666666664,519.3666666666667,509.3666666666667
0,5.0,2.0,10.0,518.0,516.0,515.0,513.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,514.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,515.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,513.0,514.0,505.0,500,500,500,515.6666666666666,515.0666666666667,509.6666666666667
0,6.0,31.0,12.0,521.0,519.0,517.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,515.0,488.0,516.0,500,500,500,518.0,506.0,514.2
0,8.0,31.0,7.0,523.0,503.0,517.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,523.0,523.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,503.0,503.0,503.0,503.0,503.0,503.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,510.0,510.0,510.0,510.0,510.0,510.0,521.0,488.0,510.0,500,500,500,520.4,493.6333333333333,516.1666666666666
0,1.0,11.0,3.0,523.0,514.0,510.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,522.0,503.0,507.0,500,500,500,522.7333333333333,505.93333333333334,509.2
0,3.0,15.0,30.0,522.0,518.0,507.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,520.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,518.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,480.0,520.0,514.0,480.0,500,500,500,522.0666666666667,512.6666666666666,506.5
0,5.0,27.0,37.0,525.0,518.0,517.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,520.0,491.0,480.0,500,500,500,521.3666666666667,511.3,491.3333333333333
0,2.0,2.0,4.0,525.0,491.0,517.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,523.0,523.0,523.0,523.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,489.0,489.0,489.0,489.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,513.0,513.0,513.0,513.0,523.0,489.0,513.0,500,500,500,524.8,490.8,516.6
0,6.0,8.0,10.0,523.0,489.0,513.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,519.0,483.0,507.0,500,500,500,522.6,488.26666666666665,512.5333333333333
0,2.0,5.0,12.0,519.0,483.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,515.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,510.0,510.0,517.0,478.0,507.0,500,500,500,518.3333333333334,481.3333333333333,511.0
0,6.0,27.0,9.0,515.0,505.0,511.0,515.0,515.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,505.0,505.0,505.0,505.0,505.0,505.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,510.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,496.0,510.0,500,500,500,513.2,499.9,510.76666666666665
