,emg_max_0,emg_max_1,emg_max_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2
0,520.0,586.0,530.0,21.0,141.0,55.0,510.0,521.0,475.0,514.0,514.0,514.0,514.0,518.0,518.0,518.0,519.0,519.0,519.0,520.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,513.0,513.0,521.0,521.0,521.0,521.0,546.0,546.0,546.0,573.0,573.0,573.0,570.0,570.0,570.0,570.0,586.0,586.0,586.0,586.0,580.0,580.0,530.0,530.0,530.0,530.0,512.0,512.0,512.0,475.0,475.0,475.0,490.0,490.0,490.0,490.0,511.0,511.0,511.0,511.0,524.0,524.0,510.4,508.6,505.15555555555557,513.0,580.0,524.0
0,520.0,586.0,524.0,21.0,141.0,55.0,510.0,546.0,475.0,518.0,518.0,518.0,519.0,519.0,519.0,520.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,518.0,518.0,546.0,546.0,546.0,573.0,573.0,573.0,570.0,570.0,570.0,570.0,586.0,586.0,586.0,586.0,580.0,580.0,580.0,580.0,574.0,574.0,512.0,512.0,512.0,475.0,475.0,475.0,490.0,490.0,490.0,490.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,523.0,523.0,511.8,520.1555555555556,506.8222222222222,518.0,574.0,523.0
0,520.0,586.0,531.0,18.0,141.0,56.0,510.0,551.0,475.0,519.0,519.0,519.0,520.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,518.0,518.0,518.0,518.0,518.0,573.0,573.0,573.0,570.0,570.0,570.0,570.0,586.0,586.0,586.0,586.0,580.0,580.0,580.0,580.0,574.0,574.0,574.0,551.0,551.0,475.0,475.0,475.0,490.0,490.0,490.0,490.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,523.0,523.0,523.0,531.0,531.0,513.0666666666667,527.6,508.84444444444443,518.0,551.0,531.0
0,520.0,586.0,531.0,18.0,141.0,56.0,508.0,551.0,490.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,508.0,570.0,570.0,570.0,586.0,586.0,586.0,586.0,580.0,580.0,580.0,580.0,574.0,574.0,574.0,551.0,551.0,551.0,551.0,551.0,551.0,490.0,490.0,490.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,523.0,523.0,523.0,531.0,531.0,531.0,531.0,531.0,519.0,513.6444444444444,537.0222222222222,512.4,508.0,551.0,519.0
0,518.0,586.0,531.0,15.0,110.0,56.0,508.0,522.0,499.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,508.0,508.0,508.0,509.0,509.0,586.0,586.0,586.0,580.0,580.0,580.0,580.0,574.0,574.0,574.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,522.0,522.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,523.0,523.0,523.0,531.0,531.0,531.0,531.0,531.0,519.0,519.0,519.0,499.0,499.0,513.9111111111112,544.0888888888888,513.6444444444444,509.0,522.0,499.0
0,518.0,580.0,531.0,13.0,93.0,56.0,507.0,502.0,483.0,513.0,513.0,513.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,507.0,507.0,580.0,580.0,580.0,574.0,574.0,574.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,522.0,522.0,522.0,522.0,502.0,502.0,524.0,524.0,524.0,523.0,523.0,523.0,531.0,531.0,531.0,531.0,531.0,519.0,519.0,519.0,499.0,499.0,499.0,499.0,483.0,483.0,513.9777777777778,546.9111111111112,511.3777777777778,507.0,502.0,483.0
0,518.0,574.0,531.0,17.0,93.0,61.0,503.0,494.0,470.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,503.0,574.0,574.0,574.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,522.0,522.0,522.0,522.0,502.0,502.0,502.0,502.0,494.0,523.0,523.0,523.0,531.0,531.0,531.0,531.0,531.0,519.0,519.0,519.0,499.0,499.0,499.0,499.0,483.0,483.0,483.0,483.0,470.0,513.4222222222222,547.3333333333334,508.9555555555556,503.0,494.0,470.0
0,518.0,551.0,531.0,19.0,124.0,61.0,501.0,462.0,470.0,518.0,518.0,518.0,518.0,518.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,503.0,503.0,501.0,501.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,522.0,522.0,522.0,522.0,502.0,502.0,502.0,502.0,494.0,494.0,462.0,462.0,531.0,531.0,531.0,531.0,531.0,519.0,519.0,519.0,499.0,499.0,499.0,499.0,483.0,483.0,483.0,483.0,470.0,470.0,475.0,475.0,512.8666666666667,544.9555555555555,506.22222222222223,501.0,462.0,475.0
0,518.0,551.0,531.0,19.0,124.0,61.0,501.0,462.0,470.0,518.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,503.0,503.0,501.0,501.0,501.0,501.0,501.0,502.0,551.0,551.0,551.0,551.0,522.0,522.0,522.0,522.0,502.0,502.0,502.0,502.0,494.0,494.0,462.0,462.0,462.0,462.0,462.0,464.0,531.0,519.0,519.0,519.0,499.0,499.0,499.0,499.0,483.0,483.0,483.0,483.0,470.0,470.0,475.0,475.0,475.0,475.0,475.0,497.0,511.73333333333335,539.7555555555556,501.8222222222222,502.0,464.0,497.0
0,509.0,551.0,519.0,27.0,135.0,61.0,493.0,451.0,470.0,508.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,503.0,503.0,501.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,493.0,551.0,522.0,522.0,522.0,522.0,502.0,502.0,502.0,502.0,494.0,494.0,462.0,462.0,462.0,462.0,462.0,464.0,464.0,464.0,451.0,519.0,499.0,499.0,499.0,499.0,483.0,483.0,483.0,483.0,470.0,470.0,475.0,475.0,475.0,475.0,475.0,497.0,497.0,497.0,497.0,510.46666666666664,534.0,500.8222222222222,493.0,451.0,497.0
0,509.0,522.0,499.0,27.0,135.0,61.0,493.0,451.0,470.0,509.0,509.0,507.0,507.0,507.0,507.0,503.0,503.0,501.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,493.0,493.0,493.0,493.0,522.0,522.0,502.0,502.0,502.0,502.0,494.0,494.0,462.0,462.0,462.0,462.0,462.0,464.0,464.0,464.0,451.0,451.0,512.0,512.0,499.0,499.0,483.0,483.0,483.0,483.0,470.0,470.0,475.0,475.0,475.0,475.0,475.0,497.0,497.0,497.0,497.0,497.0,491.0,491.0,508.73333333333335,528.5777777777778,502.02222222222224,493.0,512.0,491.0
0,507.0,512.0,504.0,25.0,267.0,61.0,493.0,319.0,470.0,507.0,507.0,503.0,503.0,501.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,493.0,493.0,493.0,493.0,493.0,493.0,502.0,502.0,502.0,502.0,494.0,494.0,462.0,462.0,462.0,462.0,462.0,464.0,464.0,464.0,451.0,451.0,512.0,512.0,512.0,512.0,319.0,319.0,483.0,483.0,470.0,470.0,475.0,475.0,475.0,475.0,475.0,497.0,497.0,497.0,497.0,497.0,491.0,491.0,491.0,491.0,504.0,504.0,506.73333333333335,514.8444444444444,502.68888888888887,502.0,319.0,504.0
0,502.0,512.0,540.0,25.0,282.0,70.0,493.0,298.0,475.0,501.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,493.0,493.0,493.0,493.0,493.0,493.0,502.0,502.0,502.0,502.0,497.0,497.0,462.0,462.0,462.0,462.0,462.0,464.0,464.0,464.0,451.0,451.0,512.0,512.0,512.0,512.0,319.0,319.0,319.0,319.0,298.0,298.0,475.0,475.0,475.0,475.0,475.0,497.0,497.0,497.0,497.0,497.0,491.0,491.0,491.0,491.0,504.0,504.0,504.0,504.0,540.0,540.0,505.8,490.1777777777778,503.6666666666667,497.0,298.0,540.0
0,502.0,512.0,540.0,25.0,276.0,70.0,493.0,298.0,475.0,501.0,502.0,502.0,502.0,493.0,493.0,493.0,493.0,493.0,493.0,502.0,502.0,502.0,502.0,497.0,497.0,497.0,497.0,497.0,497.0,462.0,464.0,464.0,464.0,451.0,451.0,512.0,512.0,512.0,512.0,319.0,319.0,319.0,319.0,298.0,298.0,298.0,298.0,298.0,298.0,475.0,497.0,497.0,497.0,497.0,497.0,491.0,491.0,491.0,491.0,504.0,504.0,504.0,504.0,540.0,540.0,540.0,540.0,540.0,540.0,504.3777777777778,465.1111111111111,505.0888888888889,497.0,298.0,540.0
0,502.0,512.0,583.0,25.0,316.0,113.0,493.0,235.0,491.0,493.0,493.0,493.0,493.0,493.0,493.0,502.0,502.0,502.0,502.0,497.0,497.0,497.0,497.0,497.0,497.0,499.0,499.0,499.0,499.0,451.0,451.0,512.0,512.0,512.0,512.0,319.0,319.0,319.0,319.0,298.0,298.0,298.0,298.0,298.0,298.0,235.0,235.0,235.0,235.0,497.0,497.0,491.0,491.0,491.0,491.0,504.0,504.0,504.0,504.0,540.0,540.0,540.0,540.0,540.0,540.0,583.0,583.0,583.0,583.0,502.68888888888887,435.4888888888889,510.24444444444447,499.0,235.0,583.0
0,508.0,512.0,583.0,25.0,316.0,113.0,493.0,235.0,491.0,493.0,493.0,493.0,502.0,502.0,502.0,497.0,497.0,497.0,497.0,497.0,497.0,499.0,499.0,499.0,499.0,504.0,504.0,508.0,508.0,512.0,512.0,512.0,319.0,319.0,319.0,298.0,298.0,298.0,298.0,298.0,298.0,235.0,235.0,235.0,235.0,498.0,498.0,508.0,508.0,491.0,491.0,491.0,504.0,504.0,504.0,540.0,540.0,540.0,540.0,540.0,540.0,583.0,583.0,583.0,583.0,556.0,556.0,498.0,498.0,501.84444444444443,432.1777777777778,510.6222222222222,508.0,508.0,498.0
0,511.0,641.0,583.0,18.0,406.0,132.0,497.0,235.0,451.0,502.0,502.0,497.0,497.0,497.0,497.0,497.0,497.0,499.0,499.0,499.0,499.0,504.0,504.0,508.0,508.0,508.0,508.0,511.0,511.0,319.0,319.0,298.0,298.0,298.0,298.0,298.0,298.0,235.0,235.0,235.0,235.0,498.0,498.0,508.0,508.0,508.0,508.0,641.0,641.0,504.0,504.0,540.0,540.0,540.0,540.0,540.0,540.0,583.0,583.0,583.0,583.0,556.0,556.0,498.0,498.0,498.0,498.0,451.0,451.0,501.73333333333335,433.9555555555556,506.3777777777778,511.0,641.0,451.0
0,511.0,641.0,583.0,18.0,406.0,132.0,497.0,235.0,451.0,497.0,497.0,497.0,497.0,499.0,499.0,499.0,499.0,504.0,504.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,510.0,510.0,298.0,298.0,298.0,298.0,235.0,235.0,235.0,235.0,498.0,498.0,508.0,508.0,508.0,508.0,641.0,641.0,641.0,641.0,631.0,631.0,540.0,540.0,540.0,540.0,583.0,583.0,583.0,583.0,556.0,556.0,498.0,498.0,498.0,498.0,451.0,451.0,451.0,451.0,465.0,465.0,501.9111111111111,444.53333333333336,503.0888888888889,510.0,631.0,465.0
0,513.0,641.0,583.0,20.0,406.0,132.0,499.0,235.0,451.0,499.0,499.0,499.0,499.0,504.0,504.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,513.0,513.0,235.0,235.0,235.0,235.0,498.0,498.0,508.0,508.0,508.0,508.0,641.0,641.0,641.0,641.0,631.0,631.0,631.0,631.0,619.0,619.0,583.0,583.0,583.0,583.0,556.0,556.0,498.0,498.0,498.0,498.0,451.0,451.0,451.0,451.0,465.0,465.0,465.0,465.0,525.0,525.0,502.4,455.64444444444445,504.44444444444446,513.0,619.0,525.0
0,516.0,641.0,583.0,23.0,406.0,132.0,499.0,235.0,451.0,499.0,504.0,504.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,516.0,516.0,235.0,498.0,498.0,508.0,508.0,508.0,508.0,641.0,641.0,641.0,641.0,631.0,631.0,631.0,631.0,619.0,619.0,619.0,567.0,567.0,583.0,556.0,556.0,498.0,498.0,498.0,498.0,451.0,451.0,451.0,451.0,465.0,465.0,465.0,465.0,525.0,525.0,525.0,566.0,566.0,503.2888888888889,463.0888888888889,509.7111111111111,516.0,567.0,566.0
0,523.0,641.0,566.0,30.0,406.0,132.0,508.0,508.0,451.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,523.0,523.0,508.0,508.0,508.0,641.0,641.0,641.0,641.0,631.0,631.0,631.0,631.0,619.0,619.0,619.0,567.0,567.0,567.0,567.0,550.0,550.0,498.0,498.0,498.0,451.0,451.0,451.0,451.0,465.0,465.0,465.0,465.0,525.0,525.0,525.0,566.0,566.0,566.0,566.0,521.0,521.0,504.9111111111111,471.6222222222222,515.3111111111111,523.0,550.0,521.0
0,523.0,641.0,566.0,30.0,406.0,132.0,510.0,550.0,451.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,523.0,523.0,523.0,523.0,516.0,641.0,641.0,641.0,641.0,631.0,631.0,631.0,631.0,619.0,619.0,619.0,567.0,567.0,567.0,567.0,550.0,550.0,550.0,550.0,580.0,451.0,451.0,451.0,451.0,465.0,465.0,465.0,465.0,525.0,525.0,525.0,566.0,566.0,566.0,566.0,521.0,521.0,521.0,521.0,504.0,506.35555555555555,478.31111111111113,516.5333333333333,516.0,580.0,504.0
0,523.0,631.0,566.0,26.0,406.0,132.0,510.0,550.0,465.0,510.0,510.0,510.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,523.0,523.0,523.0,523.0,516.0,516.0,516.0,516.0,515.0,515.0,631.0,631.0,631.0,619.0,619.0,619.0,567.0,567.0,567.0,567.0,550.0,550.0,550.0,550.0,580.0,580.0,580.0,580.0,562.0,562.0,465.0,465.0,465.0,525.0,525.0,525.0,566.0,566.0,566.0,566.0,521.0,521.0,521.0,521.0,504.0,504.0,504.0,504.0,514.0,514.0,508.8666666666667,486.4222222222222,518.2888888888889,515.0,562.0,514.0
0,523.0,619.0,566.0,26.0,406.0,132.0,513.0,542.0,504.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,523.0,523.0,523.0,523.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,519.0,519.0,619.0,619.0,619.0,567.0,567.0,567.0,567.0,550.0,550.0,550.0,550.0,580.0,580.0,580.0,580.0,562.0,562.0,562.0,542.0,542.0,525.0,525.0,525.0,566.0,566.0,566.0,566.0,521.0,521.0,521.0,521.0,504.0,504.0,504.0,504.0,514.0,514.0,514.0,509.0,509.0,509.9111111111111,501.73333333333335,518.7333333333333,519.0,542.0,509.0
0,523.0,580.0,566.0,26.0,406.0,132.0,515.0,542.0,492.0,516.0,516.0,516.0,516.0,523.0,523.0,523.0,523.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,519.0,519.0,519.0,515.0,515.0,567.0,567.0,567.0,567.0,550.0,550.0,550.0,550.0,580.0,580.0,580.0,580.0,562.0,562.0,562.0,542.0,542.0,542.0,555.0,555.0,566.0,566.0,566.0,566.0,521.0,521.0,521.0,521.0,504.0,504.0,504.0,504.0,514.0,514.0,514.0,509.0,509.0,509.0,492.0,492.0,511.0888888888889,518.1111111111111,516.7111111111111,515.0,555.0,492.0
0,523.0,580.0,521.0,24.0,406.0,132.0,513.0,535.0,480.0,523.0,523.0,523.0,523.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,519.0,519.0,519.0,515.0,515.0,515.0,515.0,513.0,513.0,550.0,550.0,550.0,550.0,580.0,580.0,580.0,580.0,562.0,562.0,562.0,542.0,542.0,542.0,555.0,555.0,555.0,555.0,535.0,535.0,521.0,521.0,521.0,521.0,504.0,504.0,504.0,504.0,514.0,514.0,514.0,509.0,509.0,509.0,492.0,492.0,492.0,492.0,480.0,480.0,512.6,540.0666666666667,511.9111111111111,513.0,535.0,480.0
0,523.0,580.0,521.0,24.0,406.0,132.0,503.0,533.0,477.0,523.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,519.0,519.0,519.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,503.0,503.0,550.0,580.0,580.0,580.0,580.0,562.0,562.0,562.0,542.0,542.0,542.0,555.0,555.0,555.0,555.0,535.0,535.0,535.0,533.0,533.0,521.0,504.0,504.0,504.0,504.0,514.0,514.0,514.0,509.0,509.0,509.0,492.0,492.0,492.0,492.0,480.0,480.0,480.0,477.0,477.0,513.0888888888888,559.9777777777778,504.9111111111111,503.0,533.0,477.0
0,519.0,562.0,516.0,20.0,139.0,115.0,503.0,502.0,477.0,515.0,515.0,515.0,519.0,519.0,519.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,562.0,562.0,562.0,542.0,542.0,542.0,555.0,555.0,555.0,555.0,535.0,535.0,535.0,533.0,533.0,533.0,533.0,533.0,502.0,502.0,514.0,514.0,514.0,509.0,509.0,509.0,492.0,492.0,492.0,492.0,480.0,480.0,480.0,477.0,477.0,477.0,477.0,477.0,516.0,516.0,513.0444444444445,567.8888888888889,499.84444444444443,506.0,502.0,516.0
0,519.0,555.0,562.0,20.0,156.0,115.0,503.0,485.0,477.0,519.0,519.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,504.0,504.0,542.0,542.0,555.0,555.0,555.0,555.0,535.0,535.0,535.0,533.0,533.0,533.0,533.0,533.0,502.0,502.0,502.0,502.0,485.0,485.0,509.0,509.0,492.0,492.0,492.0,492.0,480.0,480.0,480.0,477.0,477.0,477.0,477.0,477.0,516.0,516.0,516.0,516.0,562.0,562.0,512.6444444444444,560.6888888888889,505.5777777777778,504.0,485.0,562.0
0,515.0,555.0,562.0,22.0,150.0,101.0,501.0,481.0,477.0,515.0,515.0,515.0,513.0,513.0,513.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,501.0,555.0,555.0,555.0,535.0,535.0,535.0,533.0,533.0,533.0,533.0,533.0,502.0,502.0,502.0,502.0,485.0,485.0,485.0,485.0,481.0,492.0,492.0,492.0,480.0,480.0,480.0,477.0,477.0,477.0,477.0,477.0,516.0,516.0,516.0,516.0,562.0,562.0,562.0,562.0,525.0,512.1333333333333,550.4222222222222,511.84444444444443,501.0,481.0,525.0
0,513.0,535.0,562.0,22.0,161.0,89.0,501.0,458.0,477.0,513.0,513.0,513.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,501.0,501.0,505.0,505.0,535.0,535.0,535.0,533.0,533.0,533.0,533.0,533.0,502.0,502.0,502.0,502.0,485.0,485.0,485.0,485.0,481.0,481.0,458.0,458.0,480.0,480.0,480.0,477.0,477.0,477.0,477.0,477.0,516.0,516.0,516.0,516.0,562.0,562.0,562.0,562.0,525.0,525.0,505.0,505.0,511.7111111111111,539.4,514.9555555555555,505.0,458.0,505.0
0,506.0,533.0,562.0,24.0,122.0,89.0,499.0,458.0,477.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,501.0,501.0,505.0,505.0,505.0,505.0,505.0,499.0,499.0,533.0,533.0,533.0,533.0,502.0,502.0,502.0,485.0,485.0,485.0,485.0,481.0,481.0,458.0,458.0,458.0,458.0,458.0,465.0,465.0,477.0,477.0,477.0,477.0,516.0,516.0,516.0,562.0,562.0,562.0,562.0,525.0,525.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,510.8,526.4,512.2,499.0,465.0,502.0
0,507.0,502.0,562.0,24.0,125.0,96.0,499.0,455.0,466.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,501.0,501.0,505.0,505.0,505.0,505.0,505.0,499.0,499.0,499.0,507.0,507.0,502.0,502.0,502.0,502.0,485.0,485.0,485.0,485.0,481.0,481.0,458.0,458.0,458.0,458.0,458.0,465.0,465.0,465.0,455.0,455.0,516.0,516.0,516.0,516.0,562.0,562.0,562.0,562.0,525.0,525.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,466.0,466.0,509.4888888888889,517.2666666666667,505.9111111111111,507.0,455.0,466.0
0,507.0,502.0,562.0,20.0,125.0,96.0,499.0,455.0,466.0,506.0,504.0,504.0,504.0,504.0,501.0,501.0,505.0,505.0,505.0,505.0,505.0,499.0,499.0,499.0,507.0,507.0,507.0,504.0,504.0,502.0,485.0,485.0,485.0,485.0,481.0,481.0,458.0,458.0,458.0,458.0,458.0,465.0,465.0,465.0,455.0,455.0,455.0,458.0,458.0,516.0,562.0,562.0,562.0,562.0,525.0,525.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,466.0,466.0,466.0,499.0,499.0,508.2888888888889,511.06666666666666,503.7111111111111,504.0,458.0,499.0
0,507.0,485.0,562.0,22.0,125.0,96.0,497.0,455.0,466.0,504.0,504.0,501.0,501.0,505.0,505.0,505.0,505.0,505.0,499.0,499.0,499.0,507.0,507.0,507.0,504.0,504.0,504.0,497.0,497.0,485.0,485.0,481.0,481.0,458.0,458.0,458.0,458.0,458.0,465.0,465.0,465.0,455.0,455.0,455.0,458.0,458.0,458.0,478.0,478.0,562.0,562.0,525.0,525.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,466.0,466.0,466.0,499.0,499.0,499.0,529.0,529.0,507.1777777777778,503.8222222222222,504.7111111111111,497.0,478.0,529.0
0,507.0,478.0,529.0,22.0,100.0,96.0,497.0,455.0,466.0,505.0,505.0,505.0,505.0,499.0,499.0,499.0,507.0,507.0,507.0,504.0,504.0,504.0,497.0,497.0,497.0,497.0,497.0,505.0,505.0,458.0,458.0,458.0,458.0,465.0,465.0,465.0,455.0,455.0,455.0,458.0,458.0,458.0,478.0,478.0,478.0,478.0,478.0,474.0,474.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,466.0,466.0,466.0,499.0,499.0,499.0,529.0,529.0,529.0,529.0,529.0,520.0,520.0,505.4222222222222,494.35555555555555,506.31111111111113,505.0,474.0,520.0
0,508.0,495.0,529.0,18.0,100.0,96.0,497.0,455.0,466.0,505.0,499.0,499.0,499.0,507.0,507.0,507.0,504.0,504.0,504.0,497.0,497.0,497.0,497.0,497.0,505.0,505.0,505.0,505.0,508.0,458.0,465.0,465.0,465.0,455.0,455.0,455.0,458.0,458.0,458.0,478.0,478.0,478.0,478.0,478.0,474.0,474.0,474.0,474.0,495.0,505.0,502.0,502.0,502.0,466.0,466.0,466.0,499.0,499.0,499.0,529.0,529.0,529.0,529.0,529.0,520.0,520.0,520.0,520.0,479.0,504.64444444444445,490.0,506.5111111111111,508.0,495.0,479.0
0,508.0,495.0,529.0,16.0,80.0,96.0,497.0,455.0,466.0,507.0,507.0,507.0,504.0,504.0,504.0,497.0,497.0,497.0,497.0,497.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,506.0,455.0,455.0,455.0,458.0,458.0,458.0,478.0,478.0,478.0,478.0,478.0,474.0,474.0,474.0,474.0,495.0,495.0,495.0,495.0,486.0,466.0,466.0,466.0,499.0,499.0,499.0,529.0,529.0,529.0,529.0,529.0,520.0,520.0,520.0,520.0,479.0,479.0,479.0,479.0,479.0,504.02222222222224,484.9111111111111,505.6222222222222,506.0,486.0,479.0
0,509.0,497.0,529.0,12.0,78.0,96.0,497.0,458.0,479.0,504.0,504.0,504.0,497.0,497.0,497.0,497.0,497.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,509.0,458.0,458.0,458.0,478.0,478.0,478.0,478.0,478.0,474.0,474.0,474.0,474.0,495.0,495.0,495.0,495.0,486.0,486.0,486.0,497.0,499.0,499.0,499.0,529.0,529.0,529.0,529.0,529.0,520.0,520.0,520.0,520.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,494.0,503.84444444444443,481.93333333333334,505.9555555555556,509.0,497.0,494.0
0,511.0,521.0,529.0,14.0,78.0,96.0,497.0,474.0,479.0,497.0,497.0,497.0,497.0,497.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,509.0,509.0,511.0,511.0,478.0,478.0,478.0,478.0,478.0,474.0,474.0,474.0,474.0,495.0,495.0,495.0,495.0,486.0,486.0,486.0,497.0,497.0,521.0,521.0,529.0,529.0,529.0,529.0,529.0,520.0,520.0,520.0,520.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,494.0,494.0,490.0,490.0,504.3333333333333,480.6,506.9111111111111,511.0,521.0,490.0
0,513.0,521.0,529.0,16.0,66.0,96.0,497.0,474.0,472.0,497.0,497.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,509.0,509.0,511.0,511.0,511.0,513.0,513.0,478.0,478.0,474.0,474.0,474.0,474.0,495.0,495.0,495.0,495.0,486.0,486.0,486.0,497.0,497.0,521.0,521.0,521.0,517.0,517.0,529.0,529.0,520.0,520.0,520.0,520.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,494.0,494.0,490.0,490.0,490.0,472.0,472.0,504.8222222222222,481.0,505.24444444444447,513.0,517.0,472.0
0,525.0,521.0,520.0,28.0,66.0,96.0,505.0,474.0,472.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,509.0,509.0,511.0,511.0,511.0,513.0,513.0,513.0,525.0,525.0,474.0,474.0,474.0,495.0,495.0,495.0,495.0,486.0,486.0,486.0,497.0,497.0,521.0,521.0,521.0,517.0,517.0,517.0,504.0,504.0,520.0,520.0,520.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,494.0,494.0,490.0,490.0,490.0,472.0,472.0,472.0,479.0,479.0,505.8666666666667,481.8,501.6,525.0,504.0,479.0
