,emg_max_0,emg_max_1,emg_max_2,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_min_0,emg_min_1,emg_min_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,513.0,514.0,521.0,507.0,514.0,503.0,507.7111111111111,508.31111111111113,524.3555555555556,509.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,507.0,507.0,504.0,504.0,504.0,504.0,504.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,506.0,506.0,506.0,506.0,514.0,514.0,519.0,519.0,519.0,519.0,519.0,521.0,521.0,521.0,521.0,518.0,518.0,518.0,518.0,518.0,507.0,507.0,507.0,507.0,503.0,503.0,503.0,504.0,503.0,10.0,20.0,37.0
0,513.0,514.0,521.0,506.0,510.0,505.0,507.6,507.8666666666667,522.9777777777778,509.0,509.0,513.0,513.0,513.0,513.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,506.0,506.0,504.0,504.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,506.0,506.0,506.0,506.0,514.0,514.0,514.0,510.0,510.0,519.0,519.0,521.0,521.0,521.0,521.0,518.0,518.0,518.0,518.0,518.0,507.0,507.0,507.0,507.0,503.0,503.0,503.0,505.0,505.0,503.0,504.0,503.0,10.0,20.0,37.0
0,513.0,514.0,521.0,506.0,507.0,496.0,507.35555555555555,507.35555555555555,520.3333333333334,513.0,513.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,506.0,506.0,506.0,506.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,507.0,507.0,521.0,521.0,518.0,518.0,518.0,518.0,518.0,507.0,507.0,507.0,507.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,496.0,496.0,503.0,506.0,496.0,10.0,16.0,44.0
0,507.0,514.0,518.0,506.0,507.0,496.0,507.2,506.93333333333334,516.9555555555555,504.0,504.0,504.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,506.0,506.0,506.0,506.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,507.0,518.0,518.0,518.0,507.0,507.0,507.0,507.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,496.0,496.0,496.0,496.0,496.0,496.0,503.0,506.0,496.0,10.0,16.0,44.0
0,512.0,514.0,507.0,508.0,500.0,485.0,507.73333333333335,506.77777777777777,511.3333333333333,503.0,503.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,508.0,508.0,506.0,506.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,500.0,500.0,507.0,507.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,496.0,496.0,496.0,496.0,496.0,496.0,492.0,492.0,492.0,485.0,485.0,503.0,500.0,485.0,10.0,16.0,54.0
0,512.0,514.0,505.0,507.0,494.0,480.0,507.46666666666664,506.53333333333336,507.6666666666667,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,508.0,508.0,508.0,508.0,507.0,514.0,514.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,500.0,500.0,500.0,500.0,494.0,503.0,503.0,505.0,505.0,505.0,505.0,496.0,496.0,496.0,496.0,496.0,496.0,492.0,492.0,492.0,485.0,485.0,485.0,485.0,480.0,506.0,494.0,480.0,10.0,20.0,57.0
0,512.0,510.0,505.0,507.0,494.0,480.0,507.2888888888889,506.22222222222223,505.1333333333333,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,500.0,500.0,500.0,500.0,494.0,494.0,494.0,505.0,505.0,505.0,505.0,496.0,496.0,496.0,496.0,496.0,496.0,492.0,492.0,492.0,485.0,485.0,485.0,485.0,480.0,480.0,480.0,506.0,494.0,480.0,10.0,20.0,57.0
0,514.0,509.0,496.0,514.0,495.0,488.0,507.68888888888887,505.9555555555556,502.1777777777778,506.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,511.0,511.0,511.0,514.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,500.0,500.0,500.0,500.0,494.0,494.0,494.0,496.0,496.0,496.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,492.0,492.0,492.0,485.0,485.0,485.0,485.0,480.0,480.0,480.0,484.0,484.0,484.0,488.0,506.0,494.0,480.0,11.0,20.0,41.0
0,514.0,509.0,496.0,508.0,500.0,487.0,507.8666666666667,505.3777777777778,499.3777777777778,506.0,506.0,512.0,512.0,512.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,511.0,511.0,511.0,514.0,514.0,514.0,508.0,508.0,507.0,507.0,509.0,509.0,509.0,500.0,500.0,500.0,500.0,494.0,494.0,494.0,496.0,496.0,496.0,495.0,495.0,495.0,500.0,500.0,496.0,496.0,492.0,492.0,492.0,485.0,485.0,485.0,485.0,480.0,480.0,480.0,484.0,484.0,484.0,488.0,488.0,488.0,487.0,487.0,506.0,494.0,480.0,11.0,20.0,41.0
0,514.0,509.0,492.0,508.0,500.0,487.0,507.6222222222222,504.75555555555553,497.15555555555557,512.0,512.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,511.0,511.0,511.0,514.0,514.0,514.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,500.0,500.0,500.0,500.0,494.0,494.0,494.0,496.0,496.0,496.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,500.0,492.0,492.0,485.0,485.0,485.0,485.0,480.0,480.0,480.0,484.0,484.0,484.0,488.0,488.0,488.0,487.0,487.0,487.0,487.0,487.0,507.0,494.0,480.0,11.0,20.0,41.0
0,514.0,507.0,496.0,510.0,507.0,496.0,508.02222222222224,504.0,492.75555555555553,507.0,507.0,507.0,511.0,511.0,511.0,514.0,514.0,514.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,510.0,494.0,494.0,494.0,496.0,496.0,496.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,500.0,506.0,506.0,506.0,506.0,507.0,507.0,480.0,480.0,480.0,484.0,484.0,484.0,488.0,488.0,488.0,487.0,487.0,487.0,487.0,487.0,481.0,481.0,481.0,481.0,496.0,496.0,507.0,494.0,480.0,11.0,20.0,38.0
0,514.0,510.0,515.0,513.0,510.0,515.0,508.6,504.06666666666666,492.6222222222222,511.0,511.0,511.0,514.0,514.0,514.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,496.0,496.0,496.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,500.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,510.0,510.0,484.0,484.0,484.0,488.0,488.0,488.0,487.0,487.0,487.0,487.0,487.0,481.0,481.0,481.0,481.0,496.0,496.0,496.0,515.0,515.0,508.0,495.0,481.0,11.0,20.0,35.0
0,514.0,513.0,534.0,511.0,513.0,534.0,509.22222222222223,504.2,494.35555555555555,514.0,514.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,511.0,511.0,495.0,495.0,500.0,500.0,500.0,500.0,500.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,513.0,513.0,488.0,488.0,487.0,487.0,487.0,487.0,487.0,481.0,481.0,481.0,481.0,496.0,496.0,496.0,515.0,515.0,515.0,515.0,534.0,534.0,508.0,495.0,481.0,8.0,20.0,54.0
0,513.0,513.0,542.0,507.0,507.0,542.0,509.35555555555555,504.0444444444444,496.68888888888887,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,507.0,507.0,500.0,500.0,500.0,500.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,507.0,507.0,487.0,487.0,487.0,487.0,481.0,481.0,481.0,481.0,496.0,496.0,496.0,515.0,515.0,515.0,515.0,534.0,534.0,534.0,542.0,542.0,507.0,500.0,481.0,8.0,19.0,62.0
0,513.0,513.0,542.0,505.0,511.0,538.0,509.35555555555555,504.0888888888889,500.2,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,505.0,505.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,507.0,507.0,507.0,507.0,511.0,511.0,481.0,481.0,481.0,481.0,496.0,496.0,496.0,515.0,515.0,515.0,515.0,534.0,534.0,534.0,542.0,542.0,542.0,542.0,538.0,538.0,505.0,506.0,481.0,9.0,19.0,62.0
0,515.0,514.0,550.0,515.0,514.0,550.0,509.7111111111111,504.5777777777778,504.46666666666664,510.0,510.0,510.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,515.0,515.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,514.0,514.0,496.0,496.0,496.0,515.0,515.0,515.0,515.0,534.0,534.0,534.0,542.0,542.0,542.0,542.0,538.0,538.0,538.0,538.0,550.0,550.0,505.0,507.0,496.0,10.0,20.0,70.0
0,515.0,514.0,550.0,508.0,507.0,544.0,509.75555555555553,504.9111111111111,509.5111111111111,513.0,513.0,513.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,508.0,508.0,510.0,510.0,510.0,513.0,513.0,513.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,507.0,507.0,515.0,515.0,515.0,534.0,534.0,534.0,542.0,542.0,542.0,542.0,538.0,538.0,538.0,538.0,550.0,550.0,550.0,550.0,544.0,544.0,505.0,507.0,515.0,10.0,20.0,70.0
0,515.0,514.0,550.0,506.0,506.0,539.0,509.68888888888887,505.6222222222222,514.6444444444444,511.0,511.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,506.0,506.0,513.0,513.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,506.0,506.0,534.0,534.0,542.0,542.0,542.0,542.0,538.0,538.0,538.0,538.0,550.0,550.0,550.0,550.0,544.0,544.0,544.0,544.0,539.0,539.0,505.0,506.0,534.0,10.0,20.0,70.0
0,516.0,514.0,550.0,516.0,509.0,536.0,509.97777777777776,506.5111111111111,518.3555555555556,507.0,507.0,507.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,516.0,516.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,509.0,509.0,542.0,542.0,542.0,538.0,538.0,538.0,538.0,550.0,550.0,550.0,550.0,544.0,544.0,544.0,544.0,539.0,539.0,539.0,536.0,536.0,505.0,506.0,536.0,11.0,19.0,69.0
0,516.0,514.0,611.0,503.0,497.0,611.0,509.6666666666667,506.8666666666667,525.0666666666667,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,516.0,516.0,516.0,503.0,503.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,509.0,509.0,509.0,497.0,497.0,538.0,538.0,538.0,538.0,550.0,550.0,550.0,550.0,544.0,544.0,544.0,544.0,539.0,539.0,539.0,536.0,536.0,536.0,611.0,611.0,503.0,497.0,536.0,13.0,19.0,130.0
0,516.0,514.0,661.0,506.0,507.0,661.0,509.02222222222224,507.0444444444444,537.1555555555556,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,516.0,516.0,516.0,503.0,503.0,503.0,503.0,503.0,506.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,507.0,550.0,550.0,550.0,550.0,544.0,544.0,544.0,544.0,539.0,539.0,539.0,536.0,536.0,536.0,611.0,611.0,611.0,611.0,611.0,661.0,503.0,497.0,536.0,13.0,17.0,180.0
0,516.0,518.0,661.0,505.0,518.0,565.0,508.77777777777777,507.77777777777777,550.6222222222223,508.0,508.0,508.0,508.0,506.0,506.0,506.0,516.0,516.0,516.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,505.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,507.0,507.0,507.0,507.0,518.0,544.0,544.0,544.0,544.0,539.0,539.0,539.0,536.0,536.0,536.0,611.0,611.0,611.0,611.0,611.0,661.0,661.0,661.0,661.0,565.0,503.0,497.0,536.0,13.0,21.0,180.0
0,516.0,518.0,661.0,505.0,518.0,565.0,508.44444444444446,508.5777777777778,556.2222222222222,508.0,506.0,506.0,506.0,516.0,516.0,516.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,508.0,507.0,506.0,506.0,506.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,507.0,507.0,507.0,507.0,518.0,518.0,518.0,506.0,544.0,539.0,539.0,539.0,536.0,536.0,536.0,611.0,611.0,611.0,611.0,611.0,661.0,661.0,661.0,661.0,565.0,565.0,565.0,501.0,503.0,497.0,536.0,13.0,21.0,165.0
0,516.0,518.0,661.0,508.0,506.0,501.0,508.0888888888889,508.3333333333333,555.9333333333333,516.0,516.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,507.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0,506.0,506.0,506.0,506.0,504.0,536.0,536.0,611.0,611.0,611.0,611.0,611.0,661.0,661.0,661.0,661.0,565.0,565.0,565.0,565.0,501.0,501.0,501.0,501.0,486.0,503.0,497.0,501.0,13.0,21.0,160.0
0,508.0,518.0,661.0,506.0,510.0,485.0,507.6,507.6666666666667,550.1555555555556,503.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,497.0,507.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0,506.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,510.0,510.0,611.0,661.0,661.0,661.0,661.0,565.0,565.0,565.0,565.0,501.0,501.0,501.0,501.0,501.0,486.0,486.0,486.0,486.0,485.0,485.0,503.0,497.0,485.0,13.0,21.0,176.0
0,516.0,518.0,661.0,516.0,515.0,471.0,507.97777777777776,508.0888888888889,545.7333333333333,506.0,506.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,516.0,516.0,507.0,507.0,518.0,518.0,518.0,518.0,506.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,515.0,515.0,661.0,661.0,565.0,565.0,565.0,565.0,501.0,501.0,501.0,501.0,501.0,486.0,486.0,486.0,486.0,485.0,485.0,485.0,471.0,471.0,505.0,504.0,471.0,13.0,21.0,190.0
0,516.0,518.0,565.0,507.0,507.0,472.0,508.55555555555554,508.0888888888889,539.8222222222222,505.0,505.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,507.0,507.0,518.0,518.0,506.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,507.0,507.0,565.0,565.0,501.0,501.0,501.0,501.0,501.0,486.0,486.0,486.0,486.0,485.0,485.0,485.0,471.0,471.0,471.0,471.0,472.0,472.0,505.0,504.0,471.0,13.0,21.0,190.0
0,516.0,515.0,501.0,512.0,488.0,464.0,508.06666666666666,506.6222222222222,532.5333333333333,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,507.0,507.0,507.0,507.0,512.0,512.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,488.0,488.0,501.0,501.0,501.0,486.0,486.0,486.0,486.0,485.0,485.0,485.0,471.0,471.0,471.0,471.0,472.0,472.0,472.0,472.0,464.0,464.0,506.0,488.0,464.0,13.0,30.0,197.0
0,516.0,515.0,486.0,509.0,489.0,467.0,508.2888888888889,504.97777777777776,525.5555555555555,508.0,508.0,508.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,509.0,509.0,504.0,504.0,504.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,488.0,488.0,488.0,488.0,489.0,489.0,486.0,486.0,486.0,485.0,485.0,485.0,471.0,471.0,471.0,471.0,472.0,472.0,472.0,472.0,464.0,464.0,464.0,464.0,467.0,467.0,506.0,488.0,464.0,13.0,30.0,197.0
0,516.0,515.0,485.0,513.0,498.0,459.0,508.5111111111111,503.8,518.8666666666667,506.0,506.0,516.0,516.0,516.0,516.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,513.0,513.0,510.0,510.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,488.0,488.0,488.0,488.0,489.0,489.0,489.0,489.0,498.0,498.0,485.0,485.0,471.0,471.0,471.0,471.0,472.0,472.0,472.0,472.0,464.0,464.0,464.0,464.0,467.0,467.0,467.0,467.0,459.0,459.0,506.0,488.0,459.0,13.0,30.0,202.0
0,516.0,515.0,472.0,504.0,496.0,445.0,508.4222222222222,503.26666666666665,508.06666666666666,516.0,516.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,504.0,504.0,515.0,515.0,507.0,507.0,507.0,507.0,488.0,488.0,488.0,488.0,489.0,489.0,489.0,489.0,498.0,498.0,498.0,498.0,496.0,496.0,471.0,471.0,472.0,472.0,472.0,472.0,464.0,464.0,464.0,464.0,467.0,467.0,467.0,467.0,459.0,459.0,459.0,459.0,445.0,445.0,504.0,488.0,445.0,13.0,30.0,216.0
0,513.0,509.0,472.0,510.0,509.0,462.0,508.7111111111111,503.53333333333336,492.9555555555556,507.0,507.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,504.0,504.0,504.0,504.0,510.0,510.0,507.0,507.0,488.0,488.0,488.0,488.0,489.0,489.0,489.0,489.0,498.0,498.0,498.0,498.0,496.0,496.0,496.0,496.0,509.0,509.0,472.0,472.0,464.0,464.0,464.0,464.0,467.0,467.0,467.0,467.0,459.0,459.0,459.0,459.0,445.0,445.0,445.0,445.0,462.0,462.0,504.0,488.0,445.0,12.0,30.0,216.0
0,513.0,516.0,481.0,511.0,516.0,481.0,509.1111111111111,503.6222222222222,477.8222222222222,512.0,512.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,510.0,510.0,511.0,488.0,488.0,489.0,489.0,489.0,489.0,498.0,498.0,498.0,498.0,496.0,496.0,496.0,496.0,509.0,509.0,509.0,509.0,509.0,516.0,464.0,464.0,467.0,467.0,467.0,467.0,459.0,459.0,459.0,459.0,445.0,445.0,445.0,445.0,462.0,462.0,462.0,462.0,462.0,481.0,504.0,488.0,445.0,12.0,30.0,120.0
0,513.0,516.0,487.0,509.0,515.0,487.0,509.4888888888889,503.6666666666667,472.0444444444444,509.0,509.0,513.0,513.0,513.0,513.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,509.0,509.0,489.0,489.0,498.0,498.0,498.0,498.0,496.0,496.0,496.0,496.0,509.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,515.0,515.0,467.0,467.0,459.0,459.0,459.0,459.0,445.0,445.0,445.0,445.0,462.0,462.0,462.0,462.0,462.0,481.0,481.0,481.0,487.0,487.0,504.0,489.0,445.0,12.0,28.0,56.0
0,513.0,516.0,499.0,511.0,496.0,499.0,509.6666666666667,503.6222222222222,471.3333333333333,513.0,513.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,511.0,511.0,498.0,498.0,496.0,496.0,496.0,496.0,509.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,496.0,496.0,459.0,459.0,445.0,445.0,445.0,445.0,462.0,462.0,462.0,462.0,462.0,481.0,481.0,481.0,487.0,487.0,487.0,487.0,499.0,499.0,504.0,496.0,445.0,12.0,28.0,54.0
0,513.0,516.0,525.0,513.0,507.0,525.0,509.9555555555556,503.5777777777778,473.35555555555555,504.0,504.0,504.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,513.0,513.0,496.0,496.0,496.0,509.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,496.0,496.0,496.0,507.0,507.0,445.0,445.0,445.0,462.0,462.0,462.0,462.0,462.0,481.0,481.0,481.0,487.0,487.0,487.0,487.0,499.0,499.0,499.0,525.0,525.0,504.0,496.0,445.0,12.0,28.0,80.0
0,513.0,517.0,546.0,513.0,517.0,546.0,510.3777777777778,503.9555555555556,476.93333333333334,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,496.0,496.0,496.0,507.0,507.0,507.0,517.0,517.0,462.0,462.0,462.0,462.0,462.0,481.0,481.0,481.0,487.0,487.0,487.0,487.0,499.0,499.0,499.0,525.0,525.0,525.0,546.0,546.0,509.0,496.0,462.0,12.0,29.0,101.0
0,513.0,517.0,546.0,506.0,509.0,529.0,510.02222222222224,503.8888888888889,482.53333333333336,510.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,506.0,506.0,509.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,496.0,496.0,496.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,509.0,509.0,462.0,481.0,481.0,481.0,487.0,487.0,487.0,487.0,499.0,499.0,499.0,525.0,525.0,525.0,546.0,546.0,546.0,546.0,529.0,529.0,506.0,496.0,462.0,12.0,29.0,101.0
0,513.0,517.0,546.0,504.0,514.0,537.0,509.6666666666667,504.06666666666666,486.7111111111111,511.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,504.0,504.0,516.0,515.0,515.0,515.0,515.0,496.0,496.0,496.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,509.0,509.0,509.0,514.0,514.0,481.0,487.0,487.0,487.0,487.0,499.0,499.0,499.0,525.0,525.0,525.0,546.0,546.0,546.0,546.0,529.0,529.0,529.0,537.0,537.0,504.0,496.0,481.0,9.0,29.0,101.0
0,513.0,517.0,546.0,504.0,514.0,537.0,509.35555555555555,504.9555555555556,491.22222222222223,509.0,509.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,504.0,515.0,515.0,496.0,496.0,496.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,487.0,487.0,499.0,499.0,499.0,525.0,525.0,525.0,546.0,546.0,546.0,546.0,529.0,529.0,529.0,537.0,537.0,537.0,537.0,537.0,504.0,496.0,487.0,9.0,29.0,101.0
0,513.0,517.0,546.0,505.0,505.0,541.0,508.84444444444443,507.4,499.5777777777778,513.0,513.0,513.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,505.0,505.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,505.0,505.0,525.0,525.0,525.0,546.0,546.0,546.0,546.0,529.0,529.0,529.0,537.0,537.0,537.0,537.0,537.0,540.0,540.0,540.0,541.0,541.0,504.0,505.0,525.0,9.0,28.0,101.0
0,513.0,517.0,546.0,503.0,503.0,528.0,508.22222222222223,508.3333333333333,505.93333333333334,513.0,513.0,513.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,503.0,503.0,517.0,517.0,517.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,505.0,505.0,505.0,505.0,503.0,503.0,546.0,546.0,546.0,529.0,529.0,529.0,537.0,537.0,537.0,537.0,537.0,540.0,540.0,540.0,541.0,541.0,541.0,541.0,528.0,528.0,503.0,503.0,528.0,10.0,21.0,101.0
