,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2
0,503.0,500.0,493.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,514.0,514.0,514.0,514.0,522.0,522.0,522.0,510.0,510.0,510.0,510.0,513.0,513.0,504.0,504.0,504.0,500.0,500.0,500.0,500.0,507.0,507.0,507.0,507.0,520.0,520.0,520.0,512.0,512.0,512.0,512.0,528.0,528.0,518.0,518.0,518.0,507.0,507.0,507.0,507.0,495.0,495.0,495.0,495.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,501.0,501.0,509.5777777777778,508.06666666666666,491.8222222222222,513.0,528.0,501.0,30.0,28.0,68.0,522.0,528.0,518.0
0,506.0,500.0,493.0,506.0,506.0,506.0,514.0,514.0,514.0,514.0,522.0,522.0,522.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,523.0,500.0,500.0,500.0,507.0,507.0,507.0,507.0,520.0,520.0,520.0,512.0,512.0,512.0,512.0,512.0,528.0,528.0,528.0,528.0,514.0,507.0,507.0,507.0,495.0,495.0,495.0,495.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,503.0,509.31111111111113,509.8222222222222,495.8222222222222,523.0,514.0,503.0,31.0,28.0,42.0,523.0,528.0,507.0
0,494.0,507.0,484.0,514.0,514.0,514.0,522.0,522.0,522.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,523.0,523.0,523.0,494.0,494.0,507.0,507.0,507.0,520.0,520.0,520.0,512.0,512.0,512.0,512.0,512.0,528.0,528.0,528.0,528.0,514.0,514.0,514.0,535.0,535.0,495.0,495.0,495.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,484.0,484.0,508.2888888888889,511.9111111111111,497.3777777777778,494.0,535.0,484.0,31.0,35.0,38.0,523.0,535.0,503.0
0,494.0,512.0,484.0,522.0,522.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,523.0,523.0,523.0,494.0,494.0,494.0,494.0,506.0,506.0,520.0,520.0,512.0,512.0,512.0,512.0,512.0,528.0,528.0,528.0,528.0,514.0,514.0,514.0,535.0,535.0,535.0,535.0,530.0,530.0,493.0,493.0,494.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,484.0,484.0,484.0,484.0,489.0,489.0,507.4,513.9111111111112,497.4222222222222,506.0,530.0,489.0,31.0,35.0,38.0,523.0,535.0,503.0
0,494.0,512.0,484.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,523.0,523.0,523.0,494.0,494.0,494.0,494.0,506.0,506.0,506.0,506.0,516.0,516.0,512.0,512.0,512.0,528.0,528.0,528.0,528.0,514.0,514.0,514.0,535.0,535.0,535.0,535.0,530.0,530.0,530.0,530.0,517.0,517.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,484.0,484.0,484.0,484.0,489.0,489.0,489.0,489.0,484.0,484.0,509.0888888888889,514.8444444444444,498.0,516.0,517.0,484.0,29.0,35.0,34.0,523.0,535.0,503.0
0,494.0,497.0,476.0,513.0,513.0,513.0,523.0,523.0,523.0,494.0,494.0,494.0,494.0,506.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,552.0,552.0,528.0,528.0,528.0,514.0,514.0,514.0,535.0,535.0,535.0,535.0,530.0,530.0,530.0,530.0,517.0,517.0,517.0,517.0,497.0,497.0,501.0,501.0,501.0,503.0,503.0,503.0,484.0,484.0,484.0,484.0,489.0,489.0,489.0,489.0,484.0,484.0,484.0,484.0,476.0,476.0,511.75555555555553,515.0222222222222,496.93333333333334,552.0,497.0,476.0,58.0,38.0,42.0,552.0,535.0,503.0
0,494.0,497.0,476.0,523.0,523.0,523.0,494.0,494.0,494.0,494.0,506.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,552.0,552.0,552.0,552.0,515.0,514.0,514.0,514.0,535.0,535.0,535.0,535.0,530.0,530.0,530.0,530.0,517.0,517.0,517.0,517.0,497.0,497.0,497.0,497.0,510.0,503.0,503.0,503.0,484.0,484.0,484.0,484.0,489.0,489.0,489.0,489.0,484.0,484.0,484.0,484.0,476.0,476.0,476.0,476.0,482.0,513.8666666666667,514.5111111111111,494.8,515.0,510.0,482.0,58.0,38.0,42.0,552.0,535.0,503.0
0,494.0,488.0,476.0,494.0,506.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,552.0,552.0,552.0,552.0,515.0,515.0,515.0,515.0,515.0,512.0,512.0,535.0,530.0,530.0,530.0,530.0,517.0,517.0,517.0,517.0,497.0,497.0,497.0,497.0,510.0,510.0,510.0,510.0,510.0,488.0,488.0,484.0,489.0,489.0,489.0,489.0,484.0,484.0,484.0,484.0,476.0,476.0,476.0,476.0,482.0,482.0,482.0,482.0,482.0,491.0,491.0,515.1555555555556,514.3111111111111,490.8222222222222,512.0,488.0,491.0,58.0,47.0,31.0,552.0,535.0,491.0
0,480.0,488.0,476.0,506.0,516.0,516.0,516.0,516.0,552.0,552.0,552.0,552.0,515.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,480.0,480.0,530.0,517.0,517.0,517.0,517.0,497.0,497.0,497.0,497.0,510.0,510.0,510.0,510.0,510.0,488.0,488.0,488.0,488.0,511.0,511.0,489.0,484.0,484.0,484.0,484.0,476.0,476.0,476.0,476.0,482.0,482.0,482.0,482.0,482.0,491.0,491.0,491.0,491.0,480.0,480.0,514.0888888888888,514.1111111111111,489.1777777777778,480.0,511.0,480.0,72.0,47.0,27.0,552.0,530.0,491.0
0,480.0,488.0,476.0,516.0,516.0,552.0,552.0,552.0,552.0,515.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,480.0,480.0,480.0,497.0,497.0,517.0,517.0,497.0,497.0,497.0,497.0,510.0,510.0,510.0,510.0,510.0,488.0,488.0,488.0,488.0,511.0,511.0,511.0,500.0,500.0,484.0,484.0,476.0,476.0,476.0,476.0,482.0,482.0,482.0,482.0,482.0,491.0,491.0,491.0,491.0,480.0,480.0,480.0,544.0,544.0,512.5777777777778,513.8888888888889,491.02222222222224,497.0,500.0,544.0,72.0,47.0,68.0,552.0,517.0,544.0
0,480.0,488.0,476.0,552.0,552.0,515.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,480.0,480.0,480.0,497.0,497.0,497.0,497.0,513.0,513.0,497.0,497.0,510.0,510.0,510.0,510.0,510.0,488.0,488.0,488.0,488.0,511.0,511.0,511.0,500.0,500.0,500.0,500.0,510.0,510.0,476.0,476.0,482.0,482.0,482.0,482.0,482.0,491.0,491.0,491.0,491.0,480.0,480.0,480.0,544.0,544.0,544.0,544.0,585.0,585.0,511.3333333333333,512.7333333333333,497.35555555555555,513.0,510.0,585.0,72.0,47.0,109.0,552.0,511.0,585.0
0,480.0,488.0,480.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,480.0,480.0,480.0,497.0,497.0,497.0,497.0,513.0,513.0,513.0,513.0,517.0,517.0,510.0,510.0,510.0,488.0,488.0,488.0,488.0,511.0,511.0,511.0,500.0,500.0,500.0,500.0,510.0,510.0,510.0,510.0,502.0,502.0,482.0,482.0,482.0,491.0,491.0,491.0,491.0,480.0,480.0,480.0,544.0,544.0,544.0,544.0,585.0,585.0,585.0,585.0,620.0,620.0,511.77777777777777,512.2,507.0,517.0,502.0,620.0,72.0,47.0,144.0,517.0,511.0,620.0
0,480.0,488.0,480.0,512.0,512.0,512.0,480.0,480.0,480.0,497.0,497.0,497.0,497.0,513.0,513.0,513.0,513.0,517.0,517.0,517.0,517.0,526.0,526.0,488.0,488.0,488.0,511.0,511.0,511.0,500.0,500.0,500.0,500.0,510.0,510.0,510.0,510.0,502.0,502.0,502.0,502.0,512.0,512.0,491.0,491.0,491.0,480.0,480.0,480.0,544.0,544.0,544.0,544.0,585.0,585.0,585.0,585.0,620.0,620.0,620.0,620.0,618.0,618.0,512.5333333333333,510.3333333333333,517.4888888888889,526.0,512.0,618.0,72.0,47.0,144.0,526.0,512.0,620.0
0,480.0,492.0,480.0,480.0,480.0,497.0,497.0,497.0,497.0,513.0,513.0,513.0,513.0,517.0,517.0,517.0,517.0,526.0,526.0,526.0,526.0,506.0,506.0,511.0,511.0,500.0,500.0,500.0,500.0,510.0,510.0,510.0,510.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,492.0,492.0,480.0,480.0,544.0,544.0,544.0,544.0,585.0,585.0,585.0,585.0,620.0,620.0,620.0,620.0,618.0,618.0,618.0,618.0,573.0,573.0,512.5555555555555,508.8,526.1333333333333,506.0,492.0,573.0,72.0,47.0,144.0,526.0,512.0,620.0
0,497.0,492.0,544.0,497.0,497.0,497.0,513.0,513.0,513.0,513.0,517.0,517.0,517.0,517.0,526.0,526.0,526.0,526.0,506.0,506.0,506.0,506.0,498.0,500.0,500.0,500.0,510.0,510.0,510.0,510.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,492.0,492.0,492.0,492.0,504.0,544.0,544.0,544.0,585.0,585.0,585.0,585.0,620.0,620.0,620.0,620.0,618.0,618.0,618.0,618.0,573.0,573.0,573.0,573.0,555.0,513.1777777777778,506.2,531.6666666666666,498.0,504.0,555.0,72.0,42.0,144.0,526.0,512.0,620.0
0,498.0,492.0,555.0,513.0,513.0,517.0,517.0,517.0,517.0,526.0,526.0,526.0,526.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,498.0,498.0,510.0,510.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,492.0,492.0,492.0,492.0,504.0,504.0,504.0,504.0,504.0,504.0,585.0,585.0,620.0,620.0,620.0,620.0,618.0,618.0,618.0,618.0,573.0,573.0,573.0,573.0,555.0,555.0,555.0,555.0,555.0,555.0,512.0666666666667,503.6,539.1111111111111,498.0,504.0,555.0,72.0,29.0,144.0,526.0,512.0,620.0
0,498.0,490.0,555.0,517.0,517.0,526.0,526.0,526.0,526.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,498.0,498.0,504.0,504.0,504.0,504.0,502.0,502.0,512.0,512.0,512.0,512.0,492.0,492.0,492.0,492.0,504.0,504.0,504.0,504.0,504.0,504.0,490.0,490.0,490.0,490.0,620.0,620.0,618.0,618.0,618.0,618.0,573.0,573.0,573.0,573.0,555.0,555.0,555.0,555.0,555.0,555.0,557.0,557.0,557.0,557.0,510.2,501.64444444444445,545.7777777777778,504.0,490.0,557.0,72.0,24.0,144.0,526.0,512.0,620.0
0,483.0,490.0,555.0,526.0,526.0,526.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,498.0,498.0,504.0,504.0,504.0,504.0,494.0,494.0,483.0,512.0,512.0,512.0,492.0,492.0,492.0,492.0,504.0,504.0,504.0,504.0,504.0,504.0,490.0,490.0,490.0,490.0,498.0,498.0,502.0,618.0,618.0,618.0,573.0,573.0,573.0,573.0,555.0,555.0,555.0,555.0,555.0,555.0,557.0,557.0,557.0,557.0,574.0,574.0,571.0,506.0888888888889,501.8,552.2444444444444,483.0,502.0,571.0,46.0,24.0,140.0,526.0,512.0,618.0
0,483.0,490.0,534.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,498.0,498.0,504.0,504.0,504.0,504.0,494.0,494.0,483.0,483.0,483.0,539.0,492.0,492.0,492.0,492.0,504.0,504.0,504.0,504.0,504.0,504.0,490.0,490.0,490.0,490.0,498.0,498.0,502.0,502.0,502.0,499.0,573.0,573.0,573.0,573.0,555.0,555.0,555.0,555.0,555.0,555.0,557.0,557.0,557.0,557.0,574.0,574.0,571.0,571.0,571.0,534.0,505.2,501.2,557.3555555555556,539.0,499.0,534.0,59.0,24.0,140.0,539.0,504.0,574.0
0,483.0,490.0,534.0,498.0,498.0,498.0,498.0,498.0,504.0,504.0,504.0,504.0,494.0,494.0,483.0,483.0,483.0,539.0,539.0,539.0,539.0,539.0,539.0,504.0,504.0,504.0,504.0,504.0,490.0,490.0,490.0,490.0,498.0,498.0,502.0,502.0,502.0,499.0,499.0,499.0,499.0,499.0,499.0,555.0,555.0,555.0,555.0,555.0,557.0,557.0,557.0,557.0,574.0,574.0,571.0,571.0,571.0,534.0,534.0,534.0,534.0,534.0,534.0,508.06666666666666,501.44444444444446,562.5333333333333,539.0,499.0,534.0,59.0,24.0,140.0,539.0,504.0,574.0
0,483.0,490.0,474.0,498.0,498.0,504.0,504.0,504.0,504.0,494.0,494.0,483.0,483.0,483.0,539.0,539.0,539.0,539.0,539.0,539.0,521.0,501.0,501.0,504.0,504.0,490.0,490.0,490.0,490.0,498.0,498.0,502.0,502.0,502.0,499.0,499.0,499.0,499.0,499.0,499.0,492.0,509.0,509.0,555.0,555.0,557.0,557.0,557.0,557.0,574.0,574.0,571.0,571.0,571.0,534.0,534.0,534.0,534.0,534.0,534.0,490.0,474.0,474.0,509.2,501.44444444444446,562.2444444444444,501.0,509.0,474.0,59.0,22.0,146.0,539.0,509.0,574.0
0,483.0,490.0,461.0,504.0,504.0,494.0,494.0,483.0,483.0,483.0,539.0,539.0,539.0,539.0,539.0,539.0,521.0,501.0,501.0,501.0,501.0,515.0,515.0,490.0,490.0,498.0,498.0,502.0,502.0,502.0,499.0,499.0,499.0,499.0,499.0,499.0,492.0,509.0,509.0,509.0,509.0,501.0,501.0,557.0,557.0,574.0,574.0,571.0,571.0,571.0,534.0,534.0,534.0,534.0,534.0,534.0,490.0,474.0,474.0,474.0,474.0,461.0,461.0,510.55555555555554,501.64444444444445,556.8666666666667,515.0,501.0,461.0,56.0,22.0,159.0,539.0,509.0,574.0
0,483.0,492.0,461.0,483.0,483.0,483.0,539.0,539.0,539.0,539.0,539.0,539.0,521.0,501.0,501.0,501.0,501.0,515.0,515.0,515.0,515.0,515.0,515.0,502.0,502.0,502.0,499.0,499.0,499.0,499.0,499.0,499.0,492.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,501.0,501.0,571.0,571.0,571.0,534.0,534.0,534.0,534.0,534.0,534.0,490.0,474.0,474.0,474.0,474.0,461.0,461.0,461.0,461.0,461.0,461.0,511.0888888888889,501.06666666666666,546.7555555555556,515.0,501.0,461.0,56.0,22.0,159.0,539.0,509.0,571.0
0,492.0,492.0,410.0,539.0,539.0,539.0,539.0,539.0,521.0,501.0,501.0,501.0,501.0,515.0,515.0,515.0,515.0,515.0,515.0,497.0,497.0,492.0,492.0,499.0,499.0,499.0,499.0,499.0,492.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,501.0,501.0,518.0,518.0,524.0,524.0,534.0,534.0,534.0,534.0,534.0,490.0,474.0,474.0,474.0,474.0,461.0,461.0,461.0,461.0,461.0,461.0,443.0,443.0,410.0,410.0,509.1777777777778,502.5777777777778,530.3333333333334,492.0,524.0,410.0,56.0,34.0,210.0,539.0,524.0,534.0
0,492.0,492.0,410.0,539.0,539.0,521.0,501.0,501.0,501.0,501.0,515.0,515.0,515.0,515.0,515.0,515.0,497.0,497.0,492.0,492.0,492.0,508.0,508.0,499.0,499.0,492.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,501.0,501.0,518.0,518.0,524.0,524.0,524.0,533.0,533.0,534.0,534.0,490.0,474.0,474.0,474.0,474.0,461.0,461.0,461.0,461.0,461.0,461.0,443.0,443.0,410.0,410.0,410.0,416.0,416.0,507.8222222222222,504.0,516.6888888888889,508.0,533.0,416.0,56.0,43.0,208.0,539.0,533.0,534.0
0,492.0,501.0,410.0,501.0,501.0,501.0,515.0,515.0,515.0,515.0,515.0,515.0,497.0,497.0,492.0,492.0,492.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,501.0,501.0,518.0,518.0,524.0,524.0,524.0,533.0,533.0,533.0,533.0,532.0,532.0,474.0,474.0,474.0,461.0,461.0,461.0,461.0,461.0,461.0,443.0,443.0,410.0,410.0,410.0,416.0,416.0,416.0,416.0,474.0,474.0,507.1111111111111,506.7111111111111,503.31111111111113,508.0,532.0,474.0,56.0,43.0,164.0,515.0,533.0,474.0
0,492.0,501.0,410.0,515.0,515.0,515.0,515.0,515.0,497.0,497.0,492.0,492.0,492.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,503.0,503.0,501.0,501.0,501.0,501.0,501.0,518.0,518.0,524.0,524.0,524.0,533.0,533.0,533.0,533.0,532.0,532.0,532.0,532.0,520.0,520.0,461.0,461.0,461.0,461.0,461.0,443.0,443.0,410.0,410.0,410.0,416.0,416.0,416.0,416.0,474.0,474.0,474.0,474.0,550.0,550.0,507.4222222222222,509.2,498.68888888888887,503.0,520.0,550.0,56.0,43.0,164.0,515.0,533.0,550.0
0,492.0,501.0,410.0,515.0,515.0,497.0,497.0,492.0,492.0,492.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,504.0,504.0,501.0,501.0,518.0,518.0,524.0,524.0,524.0,533.0,533.0,533.0,533.0,532.0,532.0,532.0,532.0,520.0,520.0,520.0,519.0,519.0,461.0,461.0,443.0,443.0,410.0,410.0,410.0,416.0,416.0,416.0,416.0,474.0,474.0,474.0,474.0,550.0,550.0,550.0,564.0,564.0,507.8,510.22222222222223,498.97777777777776,504.0,519.0,564.0,56.0,43.0,164.0,515.0,533.0,564.0
0,492.0,518.0,410.0,497.0,492.0,492.0,492.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,504.0,504.0,504.0,524.0,524.0,518.0,524.0,524.0,524.0,533.0,533.0,533.0,533.0,532.0,532.0,532.0,532.0,520.0,520.0,520.0,519.0,519.0,519.0,524.0,524.0,443.0,410.0,410.0,410.0,416.0,416.0,416.0,416.0,474.0,474.0,474.0,474.0,550.0,550.0,550.0,564.0,564.0,564.0,513.0,513.0,508.8222222222222,512.0666666666667,497.22222222222223,524.0,524.0,513.0,56.0,43.0,164.0,524.0,533.0,564.0
0,476.0,519.0,410.0,492.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,504.0,504.0,504.0,524.0,524.0,524.0,476.0,476.0,524.0,533.0,533.0,533.0,533.0,532.0,532.0,532.0,532.0,520.0,520.0,520.0,519.0,519.0,519.0,524.0,524.0,524.0,520.0,520.0,410.0,416.0,416.0,416.0,416.0,474.0,474.0,474.0,474.0,550.0,550.0,550.0,564.0,564.0,564.0,513.0,513.0,513.0,493.0,493.0,508.24444444444447,513.9777777777778,493.02222222222224,476.0,520.0,493.0,63.0,41.0,164.0,524.0,533.0,564.0
0,476.0,519.0,416.0,508.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,504.0,504.0,504.0,524.0,524.0,524.0,476.0,476.0,476.0,476.0,507.0,507.0,533.0,532.0,532.0,532.0,532.0,520.0,520.0,520.0,519.0,519.0,519.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,520.0,520.0,416.0,474.0,474.0,474.0,474.0,550.0,550.0,550.0,564.0,564.0,564.0,513.0,513.0,513.0,493.0,493.0,493.0,493.0,510.0,510.0,508.75555555555553,515.6666666666666,486.77777777777777,507.0,520.0,510.0,63.0,41.0,154.0,524.0,533.0,564.0
0,476.0,519.0,474.0,508.0,503.0,503.0,503.0,504.0,504.0,504.0,524.0,524.0,524.0,476.0,476.0,476.0,476.0,507.0,507.0,507.0,507.0,510.0,510.0,532.0,520.0,520.0,520.0,519.0,519.0,519.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,474.0,550.0,550.0,550.0,564.0,564.0,564.0,513.0,513.0,513.0,493.0,493.0,493.0,493.0,510.0,510.0,510.0,510.0,552.0,552.0,506.0444444444444,517.5333333333333,486.5111111111111,510.0,520.0,552.0,63.0,41.0,154.0,524.0,532.0,564.0
0,476.0,511.0,493.0,504.0,504.0,504.0,524.0,524.0,524.0,476.0,476.0,476.0,476.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,527.0,527.0,519.0,519.0,519.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,511.0,511.0,564.0,564.0,564.0,513.0,513.0,513.0,493.0,493.0,493.0,493.0,510.0,510.0,510.0,510.0,552.0,552.0,552.0,552.0,570.0,570.0,505.46666666666664,518.9333333333333,491.22222222222223,527.0,511.0,570.0,51.0,32.0,160.0,527.0,524.0,570.0
0,476.0,509.0,493.0,524.0,524.0,476.0,476.0,476.0,476.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,527.0,527.0,527.0,527.0,508.0,508.0,524.0,524.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,509.0,509.0,513.0,513.0,493.0,493.0,493.0,493.0,510.0,510.0,510.0,510.0,552.0,552.0,552.0,552.0,570.0,570.0,570.0,570.0,542.0,542.0,506.6222222222222,519.2,498.8,508.0,509.0,542.0,51.0,32.0,160.0,527.0,524.0,570.0
0,476.0,509.0,493.0,476.0,476.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,527.0,527.0,527.0,527.0,508.0,508.0,508.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,515.0,515.0,493.0,493.0,510.0,510.0,510.0,510.0,552.0,552.0,552.0,552.0,570.0,570.0,570.0,570.0,542.0,542.0,542.0,542.0,517.0,517.0,506.0,520.1777777777778,504.8888888888889,508.0,515.0,517.0,51.0,32.0,160.0,527.0,520.0,570.0
0,499.0,503.0,508.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,527.0,527.0,527.0,527.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,499.0,499.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,515.0,515.0,515.0,503.0,503.0,510.0,510.0,510.0,552.0,552.0,552.0,552.0,570.0,570.0,570.0,570.0,542.0,542.0,542.0,542.0,517.0,517.0,517.0,508.0,508.0,505.93333333333334,519.8222222222222,509.02222222222224,499.0,503.0,508.0,51.0,30.0,160.0,527.0,520.0,570.0
0,499.0,503.0,504.0,510.0,510.0,510.0,527.0,527.0,527.0,527.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,499.0,499.0,499.0,499.0,499.0,503.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,515.0,515.0,515.0,503.0,503.0,503.0,503.0,503.0,506.0,552.0,552.0,552.0,570.0,570.0,570.0,570.0,542.0,542.0,542.0,542.0,517.0,517.0,517.0,508.0,508.0,508.0,508.0,508.0,504.0,506.2888888888889,517.8222222222222,517.5111111111111,503.0,506.0,504.0,51.0,30.0,154.0,527.0,520.0,570.0
0,494.0,503.0,475.0,527.0,527.0,527.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,499.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,503.0,494.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,515.0,515.0,515.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,514.0,570.0,570.0,570.0,542.0,542.0,542.0,542.0,517.0,517.0,517.0,508.0,508.0,508.0,508.0,508.0,504.0,504.0,504.0,504.0,475.0,505.64444444444445,515.6222222222223,523.4,494.0,514.0,475.0,51.0,29.0,96.0,527.0,515.0,570.0
0,494.0,503.0,438.0,508.0,508.0,508.0,508.0,508.0,499.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,503.0,494.0,494.0,494.0,494.0,494.0,502.0,509.0,509.0,515.0,515.0,515.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,514.0,514.0,514.0,514.0,514.0,506.0,542.0,542.0,517.0,517.0,517.0,508.0,508.0,508.0,508.0,508.0,504.0,504.0,504.0,504.0,475.0,475.0,475.0,475.0,475.0,438.0,504.4888888888889,513.9777777777778,519.3111111111111,502.0,506.0,438.0,51.0,21.0,132.0,508.0,515.0,542.0
0,494.0,499.0,420.0,508.0,499.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,503.0,494.0,494.0,494.0,494.0,494.0,502.0,502.0,502.0,540.0,540.0,515.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,514.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,499.0,499.0,517.0,508.0,508.0,508.0,508.0,508.0,504.0,504.0,504.0,504.0,475.0,475.0,475.0,475.0,475.0,438.0,438.0,438.0,420.0,420.0,506.02222222222224,512.4888888888889,507.6222222222222,540.0,499.0,420.0,64.0,25.0,150.0,540.0,515.0,517.0
0,494.0,494.0,420.0,499.0,499.0,503.0,503.0,503.0,503.0,494.0,494.0,494.0,494.0,494.0,502.0,502.0,502.0,540.0,540.0,540.0,540.0,517.0,517.0,503.0,503.0,506.0,506.0,506.0,506.0,514.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,499.0,499.0,499.0,499.0,494.0,494.0,508.0,508.0,504.0,504.0,504.0,504.0,475.0,475.0,475.0,475.0,475.0,438.0,438.0,438.0,420.0,420.0,420.0,420.0,424.0,424.0,507.4888888888889,510.1333333333333,499.97777777777776,517.0,494.0,424.0,64.0,26.0,150.0,540.0,514.0,508.0
0,494.0,494.0,420.0,503.0,494.0,494.0,494.0,494.0,494.0,502.0,502.0,502.0,540.0,540.0,540.0,540.0,517.0,517.0,517.0,517.0,517.0,530.0,530.0,506.0,514.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,499.0,499.0,499.0,499.0,494.0,494.0,494.0,494.0,494.0,504.0,504.0,504.0,475.0,475.0,475.0,475.0,475.0,438.0,438.0,438.0,420.0,420.0,420.0,420.0,424.0,424.0,424.0,424.0,424.0,439.0,439.0,511.24444444444447,507.68888888888887,492.22222222222223,530.0,504.0,439.0,46.0,26.0,150.0,540.0,514.0,504.0
